time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.740000000000001,-5.269128297675176,2.9185800044711225,11.911179638486749,0.34274193450171087,0.5170359021537934,0.6137892543005714,-7.251052530403939,3.809879910658741,1.1915666178301605,0.18329863489502185,0.14697402255386127,0.29055393473498775,433.93117621252765,433.4295904198701,435.3213480575695,431.92788872975376
1.8000000000000012,-5.714379710629456,3.1531822987061715,11.979200726014964,0.3536517172698943,0.5259473304783358,0.6312162013705622,-7.5912884699066625,4.010912401643246,1.0737558240069072,0.17872199425192936,0.15145254425670118,0.2902388085020899,443.67296088914,444.0612895992012,443.47571094091484,443.1316320937136
1.8600000000000012,-6.181550204751399,3.400812224614704,12.041948129768999,0.3649103081970253,0.5344559575629901,0.6486242544635168,-7.981534129380651,4.24407390748737,1.0151937851054282,0.2012374752839081,0.10299188172550834,0.2899243652050834,473.0115997953654,469.28010628093466,470.78918758068636,472.5598488601275
1.9200000000000013,-6.670315141202975,3.661427764059105,12.097666668293469,0.37750862513481565,0.5403646976864067,0.6660134545115746,-8.311131868886399,4.443982155318266,0.8401872359610724,0.2233427441757942,0.0874478955562847,0.2896106026260354,433.8087502017981,432.509755886149,432.134590962065,434.03840704160734
1.9800000000000013,-7.179889143920023,3.9347977974670023,12.143939633237071,0.3908876941792503,0.5454028112549212,0.6833838423139884,-8.674979966999627,4.669276265403339,0.699944610977117,0.22225955697264396,0.07590449893849548,0.2892975185566075,453.01848214060954,452.09470784109686,451.89938229528076,451.86043464548027
2.0400000000000014,-7.712371085959788,4.222513753699592,12.182873970848242,0.40397130126871783,0.5497577174440487,0.7007354585377001,-9.074534204272243,4.92214621613354,0.5951696700608098,0.20797946452537217,0.06493815287140617,0.2889851107980043,472.27662275158735,471.43354758997435,472.5415097834257,471.48297179872435
2.1000000000000014,-8.26576137564437,4.523591771300042,12.210355838501608,0.41656052792469556,0.5534967983314534,0.7180683437179107,-9.372431065866094,5.114787989446199,0.3192946327842802,0.21326344347056087,0.0564848971091591,0.28867337716092145,409.2446739725489,408.49448161173933,410.04569310847984,410.5622776759585
2.1600000000000015,-8.839457920723667,4.837950098153382,12.224361225337736,0.4290517099420601,0.5570012899947914,0.7353825382586496,-9.751003020414494,5.364740774532112,0.14504813274293593,0.1953913864972938,0.06199977132917522,0.2883623154654946,456.91729124040603,457.3591154675391,456.9981546430571,455.61211640622713
2.2200000000000015,-9.436282922055488,5.1677326362117535,12.227935080046931,0.440623626760833,0.5601533459134735,0.7526780824333406,-10.143345434762498,5.628849332701258,-0.02861005411121749,0.18727256975683276,0.01591388534007082,0.2880519235412488,466.11612428078803,462.50090008313737,463.4881711163245,462.8840507682659
2.2800000000000016,-10.056603380136716,5.513487818525731,12.22044502164953,0.4518002710981488,0.5608261088081257,0.7699550163853628,-10.534136564854359,5.897290809939482,-0.22357733532109875,0.18421222768408643,-0.000410299535868474,0.28774219922704775,463.3255516897,462.03988404322655,462.01604967888915,461.8068693094656
2.3400000000000016,-10.698815792012045,5.8744449302177415,12.19848100032802,0.4629593344362206,0.5608028075433387,0.7872133801286108,-10.873444058026,6.1357683169160335,-0.5105285600767798,0.18930707201013386,-0.0003444964532943911,0.2874331403710437,430.60109090538333,430.60666827039927,431.6528085928378,432.1173081703558
2.4000000000000017,-11.362457915228022,6.250639748119603,12.16026939685263,0.4752094795007924,0.5604907337414184,0.8044532135480509,-11.248253135629232,6.405201174010378,-0.7656542687209622,0.22388836913148932,-0.017315177142637143,0.2871247448306277,450.85047361595684,449.4768693094721,449.40673850939714,452.2407927978289
2.4600000000000017,-12.046791806862178,6.641883104622932,12.103617263345619,0.4885708162794824,0.5594578202279639,0.8216745564002759,-11.563597965559515,6.63764483460654,-1.124653043348088,0.22018020922369563,-0.017016080068757596,0.2868170104723799,413.14042823739135,413.1668631762349,412.6057183242598,412.3314621062084
2.520000000000002,-12.752946861856397,7.0494320857108015,12.02890732890362,0.5016027326955887,0.558079987864919,0.8388774483140518,-11.97500079379185,6.948539188412107,-1.3687206094221591,0.21045996502822326,-0.03881914815994723,0.2865099351720204,467.9549797656337,466.25407190016335,468.721044717228,468.00870828633253
2.580000000000002,-13.482593142202328,7.474946645774818,11.937231465845437,0.5143701788202781,0.5560391700832454,0.8560619287908695,-12.347000614483404,7.236695285772741,-1.6897387273593165,0.21707928147100014,-0.025813923615587396,0.2862035168143604,443.20462853554625,444.2721002815965,444.43809193311466,445.02502587014544
2.640000000000002,-14.235540364374097,7.918741657423091,11.826991589691488,0.527290229425116,0.5548118049853539,0.873228037205485,-12.751515470771233,7.557796882919362,-1.988086898532646,0.21160049290089883,-0.01145859163162225,0.2858977532932536,460.2698799720845,461.40498987887275,462.3893965590248,462.0012572218925
2.700000000000002,-15.01105950460379,8.380635021570443,11.695745598022883,0.5397464982990048,0.5536792021860011,0.8903758128064672,-13.099917235875722,7.840180221642853,-2.3894173799471106,0.19811213521722226,-0.040967398650700294,0.28559264251154787,427.64298442372643,425.1208932385274,426.98306876475357,425.87457122628007
2.760000000000002,-15.806483726216086,8.858819760497736,11.538267391886242,0.551359162590856,0.551404353931594,0.9075052947167279,-13.415437077041052,8.10116178895064,-2.862046648027321,0.18235777504800585,-0.03241814159907178,0.2852881823810374,401.17116142667356,401.94615637927217,401.8489894157019,400.4584717602351
2.820000000000002,-16.622453349695856,9.35420887995858,11.353862134054065,0.5622700718158278,0.5492791926625422,0.924616521934067,-13.784472751650384,8.413552095718678,-3.2876899551689918,0.18081156709314936,-0.04222110933424415,0.2849843708224149,429.88476617402546,429.05235125450236,431.7161442053588,431.6186776334089
2.880000000000002,-17.462655546371828,9.870363934767722,11.145944712246509,0.5730669996040678,0.5462879685502147,0.9417095333316965,-14.22275105129893,8.793234234947018,-3.646652577565455,0.17816766305738443,-0.07301202819087349,0.2846812057652244,468.75648067757004,466.35502671783024,469.2173919277479,469.04143551772984
2.940000000000002,-18.330511925724966,10.410766508653648,10.91745716807477,0.584341265205893,0.542613003181609,0.9587843676587795,-14.706003557568975,9.221818601004967,-3.9739433145517964,0.2024422243227225,-0.04450510840382625,0.28437868514781384,490.2735881584273,492.3852220156456,491.36468019764385,493.1915408604433
3.000000000000002,-19.224791200883082,10.974806020039981,10.664798708030327,0.5962850627808738,0.5408931876675371,0.9758410635409511,-15.104294450879427,9.581466147338125,-4.451764978970233,0.191279563707638,-0.008056294149721682,0.28407680691728904,440.0314552173928,443.03923926406867,441.0081484928689,440.12384149562104
3.0600000000000023,-20.144193812366794,11.56177855391182,10.384088190563013,0.608155048030361,0.5403941822711253,0.9928796594808436,-15.543209371675927,9.986053843091515,-4.909827967090061,0.20846105297062056,-0.008842848006658237,0.28377556902946643,461.4006813291297,461.338677467373,461.13635185723695,462.5284302355077
3.1200000000000023,-21.089290980780117,12.17263188213872,10.073857220571869,0.6214978385951264,0.5399221209686296,1.0099001938586127,-15.9610051389718,10.377699394933613,-5.435833163709796,0.24122888791430672,-0.005985370414979543,0.28347496944882744,445.89324092877354,446.1268359432538,444.0696256259287,446.7980822332098
3.1800000000000024,-22.062999532183234,12.81065125103336,9.735628462834537,0.6362904328032943,0.5393812499010551,1.0269027049324508,-16.495924165625745,10.89100597900487,-5.8450835240976735,0.25546352276582307,-0.015890542136960017,0.2831750061484724,509.9370924118326,509.22890354625235,508.81801525364233,509.88852414537195
3.2400000000000024,-23.064989640874387,13.475958474039354,9.366365925719965,0.6512939976623819,0.5381644908515026,1.0438872308391067,-16.90493689293283,11.288139092174488,-6.468840129306783,0.23617971841589092,-0.03094439492910078,0.28287567711007505,436.55489199248404,435.29633892071337,437.0113369068748,435.46378595106154
3.3000000000000025,-24.091077757501193,14.164854824005456,8.957685839650695,0.66569798115966,0.5366958943163889,1.0608538095943985,-17.29958893116878,11.677708073530669,-7.158946852759481,0.2468723458247378,-0.013949476886910507,0.28257698032383716,421.0378008584529,422.50616987540803,420.1435492130759,421.1309763639997
3.3600000000000025,-25.14019337646243,14.876647011877342,8.505237149232343,0.6809106530623144,0.5361597631542185,1.0778024790937222,-17.67276754303623,12.051523137155703,-7.927996237683031,0.26432526885365903,-0.000430597805841486,0.2822789137884437,399.45938888952327,400.69106299088617,398.2554215146653,399.92140387256995
3.4200000000000026,-26.21375139142388,15.613230021205654,8.007715344904598,0.6970112908475876,0.5362929105192134,1.0947332771125655,-18.113755140068697,12.503675802387898,-8.662910295059348,0.27535130865913926,0.007052303301885282,0.281981475511018,436.75679943631104,437.38072233593897,435.4174274695885,436.4132918540631
3.4800000000000026,-27.314283434833705,16.37771988141184,7.4649996023483505,0.7134542006102418,0.5364790179719288,1.1116462413070076,-18.571840327370182,12.981759070746419,-9.435244952763162,0.27131333443252703,-0.006281353602698764,0.2816846635070772,443.1851039651888,442.0872136133559,441.34715572315076,441.09011231947835
3.5400000000000027,-28.44320387034415,17.172126294034122,6.875185846245434,0.7295700267709266,0.5359932096774331,1.1285414092142227,-19.060008930223916,13.501032248604071,-10.23367531351308,0.26253611571150265,-0.012000338092641831,0.28138847580048854,454.96206060188246,454.50382475173586,455.9213217872944,455.2899664425742
3.6000000000000028,-29.601373260413464,17.997904911261962,6.2353466093583805,0.7451228628017548,0.5350342782041064,1.1454188182529839,-19.547104098223944,14.027904834548512,-11.103207289680986,0.2515866772312114,-0.02545367049393725,0.28109291042342494,449.48382450263136,448.39172624838403,450.0010230729236,449.17999269088904
3.660000000000003,-30.78988432705137,18.85685011997577,5.542477770909048,0.7606777116026233,0.5333578072533793,1.1622785057241547,-20.0713654854645,14.606773708916107,-12.002391396903624,0.2713011847541047,-0.033447945752302,0.28079796541632174,465.97177474677716,465.3459188319919,464.19329195613597,465.80229894218706
3.720000000000003,-32.008112438444186,19.74879853585896,4.791077721659807,0.7773462550777346,0.5310737001236765,1.1791205088111907,-20.53846219552236,15.128790011601529,-13.054256311610361,0.2883698358830521,-0.049437180217330096,0.28050363882783336,423.87658354393665,422.4986084455356,422.33637310981493,423.88864155763184
3.780000000000003,-33.25645711808547,20.674843972397166,3.976441507924849,0.7942025437746985,0.5281224731625853,1.1959448645806265,-21.074823379369846,15.743188502277913,-14.11217621994594,0.258869602466289,-0.04869178984354327,0.28020992871479,457.5137064658567,457.57166196417273,458.4478292043563,456.172909994419
3.840000000000003,-34.53694710974934,21.638044997183382,3.095341630399247,0.8092424962597935,0.5248456437098401,1.2127516099825657,-21.610578881468633,16.368213620489374,-15.270417709433973,0.2244134082486082,-0.07036722880916235,0.27991683314215526,449.9231075775024,448.16163509512677,449.5272452574515,446.78579864969726
3.900000000000003,-35.84896584412902,22.638337954926545,2.1407615143516363,0.8225438191172767,0.5202190910625486,1.229540781851174,-22.126930864312,16.981207789866453,-16.56187652631121,0.21560363838843008,-0.09610134384501913,0.27962435018298337,425.0970833124439,422.879375807666,424.0709384160004,423.3643092145244
3.960000000000003,-37.195981813943924,23.680952167222102,1.1098408843178793,0.8355050272597904,0.5139314976879055,1.2463124169051571,-22.776407412088236,17.778826458319234,-17.818072374841254,0.21683891001413302,-0.1343393446662275,0.2793324779183769,493.5475669680473,490.70644344923966,489.96128315145796,490.09449327588595
4.020000000000002,-38.579910061221796,24.76924305205744,0.0,0.8490778918406408,0.5057886314101445,1.2630665517482447,-23.35910607935014,18.505930986821294,-19.291643118586016,0.24033492516927074,-0.13861368817141623,0.2790412144374449,435.57806429738457,435.202782991055,435.5807133494366,437.5934736900568
